respondent_id,Stokke_Xplory_Stroller_only,Stokke_Xplory_with_Carry_Cot,Babyzen_Yoyo2_Stroller_only,Babyzen_Yoyo2_with_Carry_Cot,Cybex_Priam,Mima_Xari,Joolz_Day,Bugaboo_Fox_3,Uppababy_Vista_V2,Joolz_Aer,Bugaboo_Butterfly,Nuna_TRVL,Cybex_Eezy_S_2,Easywalker_Jackey,p1_1,p1_2,p1_3,p1_4,p1_5,p2_1,p2_2,p2_3,p2_4,p2_5,p3_1,p3_2,p3_3,p3_4,p3_5,p4_1,p4_2,p4_3,p4_4,p4_5,p5_1,p5_2,p5_3,p5_4,p5_5,p6_1,p6_2,p6_3,p6_4,p6_5,p7_1,p7_2,p7_3,p7_4,p7_5,p8_1,p8_2,p8_3,p8_4,p8_5,p9_1,p9_2,p9_3,p9_4,p9_5,p10_1,p10_2,p10_3,p10_4,p10_5,p11_1,p11_2,p11_3,p11_4,p11_5,p12_1,p12_2,p12_3,p12_4,p12_5,p13_1,p13_2,p13_3,p13_4,p13_5,p14_1,p14_2,p14_3,p14_4,p14_5,NONE,filter_weight,Age,Pregnant,Gender,CustomerSegment,Income,Children
8376,-1.62217319,-2.475726244,1.993513715,-0.761335864,0.095286658,-2.263955214,-2.018859842,-2.212888649,-1.944944139,3.10742081,2.818363402,0.983870653,2.328010603,1.973417298,0.896299204,0.613411142,-0.106316046,-0.329013374,-1.074380927,0.390263781,0.338017395,0.325848586,0.218327199,-1.272456961,0.198984864,0.133288052,-0.044273249,-0.096390184,-0.191609483,1.05846252,0.670032849,-0.396125738,-0.591778718,-0.740590912,0.776407197,0.548887544,0.029539693,-0.416193721,-0.938640713,1.792024126,0.399009945,-0.101704745,-1.002783285,-1.086546042,0.580633966,-0.063021233,-0.125451727,-0.128324704,-0.263836303,0.394465764,0.118379474,-0.070543289,-0.136902317,-0.305399633,1.801486284,0.436945968,-0.30172373,-0.66811272,-1.268595801,0.417587585,0.181557884,0.066297038,-0.04150817,-0.623934336,0.35154793,0.223391568,0.197750542,-0.094071425,-0.678618615,0.178615137,0.066265966,0.050539649,-0.07453764,-0.220883113,0.413767676,0.072149812,0.042836178,-0.148432224,-0.380321443,0.09457682,0.04711568,0.038439711,0.038115072,-0.218247284,-4.626148799,1,3,1,2,2,7,1
8379,3.325934547,3.502860557,-2.494438665,-0.5161164,1.837725011,1.735991476,2.026927511,3.29447788,2.610772113,-2.695140748,-2.756082136,-3.3081685,-2.509437003,-4.055305643,0.188448881,0.005657939,-0.04021065,-0.076152984,-0.077743186,0.108316393,0.06003002,-0.027438132,-0.053970271,-0.08693801,0.128634765,0.002120603,-0.001516353,-0.006749603,-0.122489412,0.522682324,0.020097434,-0.123176427,-0.1949638,-0.224639532,0.058924813,-0.00166901,-0.004268669,-0.00521676,-0.047770374,0.054859719,-0.01024863,-0.012072857,-0.014529161,-0.018009071,0.060326719,0.008941076,-0.012234274,-0.022139046,-0.034894475,0.114799643,0.108693012,0.057256433,0.011701448,-0.292450536,0.023471602,0.011101462,0.010975395,-0.015463172,-0.030085286,0.035006868,0.031611809,0.007104397,-0.032771965,-0.04095111,0.070415071,0.012884715,0.011245976,-0.04412582,-0.050419942,0.291088791,0.118382033,0.050246568,0.016896204,-0.476613596,0.09691186,0.08215791,0.006797725,-0.050828684,-0.135038811,0.087601317,0.029489813,-0.012099223,-0.012857552,-0.092134355,-7.789843875,1,3,2,1,2,6,1
8383,0.15249779,1.91006795,-1.331945634,1.237490604,0.565334419,-0.82930742,-0.507852097,0.994595945,1.186657846,-1.893873225,-1.680828769,-0.592231585,1.801263312,-1.011869136,0.793184593,0.053097301,-0.132474191,-0.330816234,-0.382991469,0.232056692,0.150988458,0.123982546,-0.010759915,-0.496267782,0.394572974,0.171126485,0.002229152,-0.052952374,-0.514976237,0.749881694,0.140982324,-0.11032385,-0.341112496,-0.439427673,0.195505664,0.033413132,0.012279513,-0.015638106,-0.225560203,0.458859325,-0.007686097,-0.062919175,-0.183088749,-0.205165304,0.136277763,0.049926794,-0.003272454,-0.03102233,-0.151909774,0.285644009,0.178644527,-0.011069152,-0.055281391,-0.397937993,0.322562206,-0.024071394,-0.048906775,-0.090448996,-0.15913504,0.093809029,0.073149035,0.05526404,-0.036197881,-0.186024224,0.128320087,0.023567161,0.006188502,-0.068864489,-0.089211261,0.358226998,0.143659068,0.08448016,-0.142978787,-0.44338744,0.123132233,0.068171443,0.025490602,-0.027786684,-0.189007594,0.146957833,0.035628736,0.014271014,-0.000397763,-0.19645982,-5.447064218,1,3,2,1,3,8,1
8384,-0.30983511,-0.639898137,-0.878306497,-1.533496319,1.070982728,-1.600208443,1.698770534,2.387473129,1.883815585,0.896830346,0.93948525,-1.251941184,-0.432448586,-2.231223297,0.11135104,0.08259608,0.065274651,-0.02569844,-0.233523332,0.100899515,0.073008757,0.057634925,-0.040071242,-0.191471954,0.121399509,0.036125866,0.002960924,-0.001971683,-0.158514615,0.523977985,0.308326715,-0.178207473,-0.309899346,-0.344197881,0.226785192,0.09055054,0.060183656,-0.068412845,-0.309106544,0.1956662,0.012554039,-0.007653037,-0.061835692,-0.138731509,0.196451378,0.046367011,-0.052403245,-0.068846826,-0.121568317,0.072237274,0.013333605,-0.010968491,-0.021159837,-0.053442551,0.607983223,0.31014127,0.275871457,-0.279202118,-0.914793832,0.181038102,0.091723921,0.021262881,-0.03986003,-0.254164874,0.15182483,0.129797648,0.122253053,-0.130080759,-0.273794772,0.306491097,0.11880624,0.032079109,-0.137941928,-0.319434518,0.403812037,0.222539147,0.156424019,-0.007554408,-0.775220796,0.17036203,0.121458122,-0.010291309,-0.011780955,-0.269747888,-1.540486236,1,1,1,2,2,5,1
8385,1.975396127,2.718323604,-1.386778774,0.131068028,1.243951894,0.997378949,-0.186421882,-0.311862804,0.010496706,-1.48676901,0.18271275,-0.374792785,-1.513252437,-1.999450367,0.265224922,0.063546174,-0.071551401,-0.113542789,-0.143676906,0.160399408,0.1417645,0.113923994,0.003809963,-0.419897865,0.155320427,0.046543763,-0.020952143,-0.034844664,-0.146067383,0.473187831,0.102678353,-0.057378731,-0.222453525,-0.296033928,0.074800995,0.031620758,0.029899526,0.024059554,-0.160380833,0.338393179,-0.004705453,-0.05357852,-0.103729577,-0.17637963,0.197833182,0.018457788,-0.056408168,-0.06238683,-0.097495972,0.127610288,0.102542051,0.062241667,0.011531474,-0.30392548,0.1481595,0.079605124,0.079194466,-0.073791276,-0.233167814,0.044094649,0.027221578,0.002542644,-0.021479681,-0.05237919,0.092576618,0.04200267,0.040992918,-0.077157793,-0.098414412,0.21894014,0.00023722,-0.010441168,-0.027016826,-0.181719366,0.150395633,0.06724611,0.016877284,-0.033750939,-0.200768087,0.053273723,0.029092494,0.009744448,0.006350029,-0.098460695,-6.985102642,1,3,2,2,3,8,1
8395,0.073770789,-1.443072658,1.918491158,1.949565171,-0.212865876,-1.607899908,-0.826060344,-1.584965221,-0.350074827,-0.295826866,-0.248990952,1.337549539,0.064083766,1.226296229,1.376338236,0.965441908,-0.508283819,-0.795806284,-1.037690041,0.402800786,0.384391138,0.361569791,0.070254201,-1.219015916,0.344184405,0.218735809,0.00078832,-0.118746617,-0.444961917,1.063652679,0.442261389,-0.294374652,-0.510573074,-0.700966341,0.330805242,0.240247988,0.156007521,-0.038262006,-0.688798746,1.921536449,0.352831556,0.253854073,-1.255394453,-1.272827624,0.248251483,0.007318723,-0.029402204,-0.034336332,-0.191831669,0.40178383,0.083544956,-0.042247863,-0.102204579,-0.340876344,1.189250597,0.19944043,-0.219771782,-0.495517508,-0.673401737,0.29338212,0.171049615,0.124446528,-0.075489037,-0.513389226,0.11089833,0.052131522,0.016655972,-0.054541693,-0.125144131,0.225643616,0.062080612,0.035014776,-0.029813199,-0.292925805,0.220512509,0.098728296,0.005027804,-0.120745828,-0.203522783,0.057961943,0.024871188,0.014518072,0.014355366,-0.111706569,-7.11514656,1,2,2,2,2,4,1
8400,0.365472006,0.826291654,1.198923576,-0.92979197,2.248872512,-0.335742322,-0.487049118,-0.260875743,-0.682879724,1.44001884,-0.438933029,-1.133812738,-0.418786768,-1.391707176,0.275765153,0.110164404,-0.022476198,-0.149429957,-0.214023402,0.222428485,0.177844023,0.132957737,0.027022253,-0.560252498,0.281775268,0.053453169,-0.033744735,-0.062078104,-0.239405598,0.810046435,0.170714357,-0.246564962,-0.338876317,-0.395319514,0.26869559,0.091802888,0.005434889,-0.101051387,-0.26488198,0.508412117,0.078041878,-0.055873186,-0.232802842,-0.297777967,0.237915577,0.006250742,-0.076794046,-0.080684094,-0.086688179,0.231316914,0.169009366,0.015822247,-0.046863582,-0.369284945,0.291627771,0.106269628,0.08641837,-0.186521008,-0.297794761,0.173720286,0.095496173,-0.024706488,-0.075050294,-0.169459676,0.195923508,0.029772089,0.00347626,-0.074561024,-0.154610832,0.208529594,0.132980088,0.106841982,0.039010245,-0.487361909,0.247235242,0.141160898,0.058740603,-0.075145935,-0.37199081,0.116357091,0.076890525,0.041224223,0.037732842,-0.27220468,-6.011126299,1,2,1,2,1,5,1
8407,-0.409640927,1.086400046,-0.499458484,2.223974316,-0.086341761,-0.115383523,0.000910706,0.060414044,-0.137641659,-1.026917544,0.961626835,-1.171249565,0.414909378,-1.301601864,0.711971323,0.160600067,-0.187892672,-0.280725248,-0.40395347,0.358895941,0.284515506,0.215122598,0.006261636,-0.864795682,0.204697721,0.156119719,0.09635013,0.019484382,-0.476651952,0.618052717,0.15433333,-0.163623151,-0.258850951,-0.349911946,0.224259518,0.064723959,0.03536291,-0.005407696,-0.31893869,1.395326075,-0.131796702,-0.197387545,-0.513682374,-0.552459454,0.215636325,0.02203238,-0.01461528,-0.046808661,-0.176244765,0.632323687,0.266630504,-0.090665025,-0.225455567,-0.582833598,0.472265183,0.089111347,0.031045577,-0.236305024,-0.356117083,0.1931319,0.124649932,0.05551858,-0.11558422,-0.257716191,0.169533257,0.020185906,0.008947973,-0.065605422,-0.133061714,0.334944761,0.134161105,0.09054182,-0.069618656,-0.490029031,0.150343523,0.087401607,0.039182527,-0.036812561,-0.240115096,0.187870939,0.125436555,0.05307473,0.022628278,-0.389010502,-6.422644733,1,1,1,1,5,9,1
8408,-0.92865631,0.621534917,0.003907083,0.75570063,0.496593823,-1.135556669,0.316343182,-1.093837676,1.378932789,-1.148949922,-1.147524644,-0.802541241,1.801383919,0.882670119,0.663074364,0.107941866,-0.098083934,-0.287455705,-0.38547659,0.2004249,0.151346318,0.125689819,0.085196598,-0.562657635,0.254628411,0.106029718,-0.022069638,-0.046410839,-0.292177652,0.808835861,0.224960116,-0.092000082,-0.366709845,-0.57508605,0.274085512,0.090971901,0.010562385,-0.079345526,-0.296274272,0.664572541,0.126137503,-0.009297665,-0.36681604,-0.414596339,0.12930436,0.035301506,0.009920414,0.006506115,-0.181032395,0.288908163,0.154803529,-0.007704137,-0.05200477,-0.384002786,0.538434944,0.036167166,-0.050135001,-0.177670375,-0.346796735,0.124801234,0.078454556,0.040986595,-0.027698393,-0.216543992,0.132256602,0.02287322,0.003484528,-0.04270921,-0.11590514,0.320550186,0.140325689,0.118643068,-0.04400673,-0.535512213,0.132047336,0.052313788,0.005373946,-0.033240938,-0.156494132,0.106625589,0.038097798,0.0136479,0.008507876,-0.166879162,-6.176975613,1,2,1,2,5,4,1
8430,-0.418534436,0.713149695,-1.353686492,0.40419518,0.585543158,2.216383235,1.169572753,0.400359284,2.113685202,-1.518059843,-1.725589947,-1.227599144,-0.896375948,-0.463042696,0.341840356,0.044948781,-0.073455583,-0.126358439,-0.186975115,0.257867108,0.158293833,0.084443233,-0.143652053,-0.35695212,0.319443551,0.160940665,-0.054335983,-0.084886096,-0.341162136,0.672007237,0.00852368,-0.100046108,-0.183309091,-0.397175718,0.072566666,-0.000701846,-0.009090337,-0.009714555,-0.053059928,0.234147054,0.008443543,-0.023274954,-0.085227606,-0.134088036,0.360436035,-0.004725766,-0.057561063,-0.089540142,-0.208609064,0.17588442,0.143126074,0.072871371,0.02608736,-0.417969225,0.171353474,0.113622185,0.098728288,-0.122976197,-0.26072775,0.088237921,0.061658231,0.047014985,-0.018739647,-0.17817149,0.164993718,-0.016477431,-0.020985573,-0.052183841,-0.075346873,0.230584917,0.16870961,0.162467878,0.077962098,-0.639724503,0.20355708,0.111095689,-0.008655419,-0.085491924,-0.220505426,0.153699437,0.066193251,-0.052617522,-0.056018034,-0.111257132,-9.071070602,1,3,1,1,4,4,1
8438,2.990219238,1.499320017,-1.984724679,-0.457540954,1.708249605,1.783244663,2.767114576,0.648559295,2.966630887,-1.574186785,-2.202357601,-2.442997678,-2.539632322,-3.161898261,0.168271607,-0.005381037,-0.041360154,-0.057335788,-0.064194629,0.053645974,0.046484432,0.010728511,-0.045509711,-0.065349206,0.263106566,0.025363356,-0.033423527,-0.034567439,-0.220478956,0.488831415,0.011344505,-0.139507482,-0.156858305,-0.203810133,0.059715793,-0.007352557,-0.010733856,-0.014063393,-0.027565988,0.19581903,-0.018658155,-0.030495021,-0.07155361,-0.075112244,0.071620243,0.017911756,-0.01077964,-0.012319832,-0.066432528,0.12015555,0.091912167,0.024969196,-0.002597913,-0.234439,0.054865983,0.034394775,0.032638062,-0.055059304,-0.066839516,0.049161835,0.034697205,0.014886371,-0.01567799,-0.08306742,0.079498978,0.005414668,0.004326779,-0.034028553,-0.055211871,0.253126419,0.161236706,0.114939866,0.029633665,-0.558936656,0.121605387,0.076951874,-0.010843884,-0.057673149,-0.130040228,0.149115949,0.02589692,-0.036483149,-0.038739769,-0.099789951,-8.919683915,1,2,2,2,3,8,1
8440,2.359631742,3.034811046,-2.350588688,-0.300631911,1.923208351,1.111813265,3.279893555,1.738936895,3.803544608,-2.288629698,-3.100542781,-2.84061694,-2.66613772,-3.704691723,0.126163818,0.007992402,-0.026544586,-0.053722614,-0.05388902,0.04165368,0.025193523,-0.002977867,-0.019895987,-0.043973348,0.164137297,0.057952034,-0.003065727,-0.010628499,-0.208395106,0.417198635,-0.009235903,-0.075691818,-0.143668302,-0.188602612,0.019256522,0.003145832,0.001881594,-0.003024757,-0.021259191,0.026765805,-0.003293739,-0.003822661,-0.009171809,-0.010477597,0.042553205,0.021512636,0.007157284,-0.006817094,-0.064406031,0.118490035,0.108710616,0.076862206,0.072900094,-0.376962951,0.042985112,0.027881318,0.027166062,-0.022858409,-0.075174083,0.080748935,0.038516922,0.027126177,-0.044316953,-0.102075082,0.074950106,-0.012715932,-0.013114198,-0.023794603,-0.025325373,0.285363259,0.178471888,0.111434389,0.077169185,-0.652438721,0.122115683,0.097158908,-0.001031451,-0.057219169,-0.161023971,0.212193742,0.017374595,-0.071350465,-0.07149591,-0.086721961,-8.565546173,1,3,1,2,5,8,1
8442,1.091570904,3.675576085,-2.377850687,-1.052602214,3.07087211,0.338961908,2.938329779,2.712357329,3.314959347,-2.029059917,-2.501969776,-3.372954123,-2.265214132,-3.542976614,0.071454267,-0.00209826,-0.01621864,-0.022116116,-0.03102125,0.069944796,0.046694096,-0.00080116,-0.040331454,-0.075506278,0.128779155,0.022628238,0.001384886,-0.002701302,-0.150090976,0.517556,0.022809228,-0.113266914,-0.193539544,-0.23355877,0.041762938,0.000893558,-0.001464889,-0.004750376,-0.036441231,0.043973715,-0.000266575,-0.004373788,-0.009545229,-0.029788123,0.059884617,0.034884517,-0.005974604,-0.032310487,-0.056484043,0.064066158,0.054929791,0.034552474,0.019813292,-0.173361715,0.139934577,0.040493529,0.036529229,-0.061825276,-0.155132059,0.029803225,0.003223611,0.001046666,-0.008591794,-0.025481708,0.144607252,0.032373298,0.01755612,-0.088653618,-0.105883052,0.486122919,0.19237794,0.083750383,-0.03716861,-0.725082632,0.119642048,0.081985792,0.01477842,-0.052204764,-0.164201496,0.213064225,0.076756769,-0.090053899,-0.091891108,-0.107875987,-6.570572453,1,1,1,2,2,5,1
8445,0.814252806,2.100705659,-1.988746875,-0.859814969,1.697514999,2.226365808,2.638963995,1.639086303,1.443048094,-0.295141515,-1.939823446,-2.357331784,-2.047687292,-3.071391783,0.107130563,0.006002881,-0.030701531,-0.038361468,-0.044070445,0.053926423,0.043052074,0.014579371,-0.029546457,-0.08201141,0.155633475,0.022628951,-0.017787838,-0.019238577,-0.141236012,0.438685634,-0.04322216,-0.098407988,-0.132996762,-0.164058725,0.053515128,0.003592529,0.000458192,-0.003145342,-0.054420508,0.122673758,-0.024542703,-0.026319128,-0.032280457,-0.039531469,0.103734131,0.012644488,-0.014979458,-0.029592004,-0.071807157,0.101699452,0.09420719,0.059522824,0.05060794,-0.306037406,0.051775161,0.03213749,0.030250223,-0.0073633,-0.106799574,0.030790654,0.02384063,0.01905974,0.005539916,-0.07923094,0.086577266,0.014356252,0.011684713,-0.053035268,-0.059582963,0.214618321,0.116017174,0.097681826,0.045353033,-0.473670355,0.274041131,0.09779893,-0.062573642,-0.102372282,-0.206894136,0.139468425,0.052649079,-0.033628564,-0.035456102,-0.123032837,-7.767583991,1,3,2,1,2,9,1
8446,2.736430454,4.121221779,-2.08180745,0.08405173,1.668449455,3.998586666,2.906118433,0.815189243,2.114305112,-2.472189084,-3.046182969,-3.137307156,-3.258261437,-4.448604774,0.194026575,0.02597012,-0.062323497,-0.076035794,-0.081637404,0.136338172,0.104134826,-0.022020377,-0.076471491,-0.14198113,0.172820001,0.074033545,0.014612823,0.010720221,-0.27218659,0.48491324,-0.0211757,-0.088182708,-0.146477788,-0.229077044,0.020245853,0.007366435,0.007055421,0.00139798,-0.03606569,0.06517274,-0.011249006,-0.014012243,-0.019014515,-0.020896976,0.046747387,0.005548332,-0.005849838,-0.014010987,-0.032434894,0.221020728,0.181791161,0.100169946,0.03677,-0.539751835,0.043034182,0.032862633,0.032380811,-0.039489047,-0.068788578,0.048315524,0.041463556,-0.001786229,-0.034385943,-0.053606908,0.117500061,0.000433927,-0.000648448,-0.058351116,-0.058934424,0.265943922,0.12387577,0.051469824,-0.013734434,-0.427555081,0.112764463,0.094876242,-0.018291506,-0.055982254,-0.133366944,0.114701069,0.055324131,-0.036126256,-0.045154231,-0.088744714,-9.131055037,1,3,1,1,2,9,2
8462,1.674405924,2.082172739,-1.139147414,0.017541833,1.381680749,0.277399885,-0.800082174,-0.108834197,-0.346131327,-1.367089059,-1.235857341,0.015368761,0.026196292,-0.477624672,0.39210185,0.141332096,-0.064450871,-0.218959329,-0.250023745,0.204698308,0.175437007,0.145599486,-0.048054872,-0.477679929,0.215830458,0.099136752,-0.023820513,-0.053110215,-0.238036481,0.385359435,0.183186915,0.024369474,-0.232025808,-0.360890015,0.107416403,0.067340303,0.057867904,0.042558927,-0.275183538,0.325961468,-0.020891646,-0.051423997,-0.101463021,-0.152182805,0.120026662,0.031446097,-0.041792371,-0.046102736,-0.063577652,0.167634108,0.110779993,0.030241148,-0.025371571,-0.283283679,0.265228153,0.052494652,0.008743512,-0.105117331,-0.221348986,0.119719303,0.08221147,0.017408522,-0.05965395,-0.159685345,0.128229616,0.058646173,0.035916821,-0.080707283,-0.142085327,0.216961291,0.081966363,0.065183947,0.014357326,-0.378468926,0.158232156,0.124700342,-0.01757118,-0.077371823,-0.187989495,0.081310797,0.055538339,0.044368653,0.043844571,-0.22506236,-6.276589396,1,3,2,2,2,7,1
8463,1.621892583,2.837659736,-1.738817319,-0.527321502,1.070852587,1.273456871,-0.30810601,-0.444358422,0.534525649,-1.027446542,-1.221202658,0.045043349,-1.131960151,-0.984218172,0.231972047,0.096155439,-0.035568565,-0.126027105,-0.166531817,0.134201872,0.116867613,0.077080474,-0.083394542,-0.244755417,0.250673349,0.052063219,-0.021716467,-0.058611627,-0.222408475,0.581518342,0.147771053,-0.107979594,-0.267217348,-0.354092453,0.055653731,0.03068913,0.029835286,0.015942295,-0.132120442,0.258364978,0.057960785,0.028963396,-0.134101779,-0.21118738,0.099376735,0.005116228,-0.023586496,-0.031541568,-0.049364898,0.11340858,0.102367186,0.046962445,0.003604819,-0.26634303,0.133314086,0.036650685,0.032050611,-0.06018787,-0.141827512,0.093531628,0.045944374,0.025251918,-0.060407823,-0.104320097,0.152930639,0.035758605,0.021888723,-0.095345706,-0.115232261,0.399715169,0.05225698,0.009647593,-0.048847793,-0.412771948,0.20258019,0.073494424,-0.031284161,-0.056134921,-0.188655531,0.051116841,0.006771102,-0.004905431,-0.007459737,-0.045522775,-6.947502774,1,2,1,2,3,7,1
8465,1.330795342,2.400202965,-1.081453593,1.358095809,2.088781343,-1.432072328,0.058211082,0.336118332,0.963578888,-0.552733056,-1.431521392,-2.110149852,-1.210276619,-0.71757692,0.413709313,0.13615333,-0.060475846,-0.222940576,-0.266446221,0.075631964,0.040258321,0.022576697,-0.021805338,-0.116661644,0.158617867,0.025464608,0.011294687,0.006238564,-0.201615726,0.827437332,0.34972442,-0.292212233,-0.425650294,-0.459299224,0.172315835,0.085864166,0.068180417,0.00578166,-0.332142077,0.28857461,0.000853932,-0.035937529,-0.115429206,-0.138061807,0.061163729,0.033950756,-0.016919861,-0.021249017,-0.056945607,0.182468649,0.150098609,0.041390656,-0.051167226,-0.322790688,0.185618222,0.064487312,0.058124797,-0.099810386,-0.208419945,0.157043464,0.091241887,-0.005573516,-0.050447842,-0.192263993,0.078750394,0.011494547,-0.003818788,-0.034277175,-0.052148977,0.320011155,0.148274695,0.082894334,-0.026054725,-0.525125458,0.073474077,0.048122576,-0.016451125,-0.039365255,-0.065780273,0.095353887,0.071592467,0.010669616,0.007053231,-0.184669201,-5.700592664,1,3,1,2,3,9,1
8466,-0.379531286,0.636400255,-1.500198335,-0.967351997,0.072868907,1.28943544,1.93397795,-1.061975108,1.337746827,0.568786321,-1.007944559,-0.997612858,0.24111106,-0.165712617,0.191731707,0.043277879,-0.040604954,-0.052880219,-0.141524413,0.129418228,0.087810662,0.073237636,0.0002912,-0.290757726,0.289796524,0.137422723,-0.042347569,-0.079305182,-0.305566496,0.544326414,0.197610222,-0.094642186,-0.23948001,-0.40781444,0.091920579,0.01313989,0.005163425,-0.017664863,-0.092559032,0.388173802,0.066513918,-0.038328387,-0.206968372,-0.209390961,0.225924695,-0.011251772,-0.027788845,-0.028424558,-0.15845952,0.110127912,0.081006304,0.015021892,-0.005334187,-0.20082192,0.20589411,0.07827058,0.036359163,-0.105862854,-0.214661,0.160710202,0.100772675,0.006765356,-0.024445469,-0.243802765,0.106247937,0.025496392,0.015474169,-0.045059314,-0.102159183,0.191375069,0.099141391,0.079229667,0.047811719,-0.417557846,0.157879383,0.06233134,-0.032003543,-0.085555875,-0.102651305,0.101080886,0.061047366,-0.002582822,-0.006131393,-0.153414036,-7.949033178,1,3,1,2,3,9,1
8485,0.506736681,0.059833265,1.836321955,-1.122078586,-0.802843801,-1.199381925,1.198761532,-1.051470482,-0.231478015,-0.045288995,0.713830679,1.119862053,-0.14502356,-0.837780802,0.52701823,0.266422942,-0.135464263,-0.186597188,-0.471379722,0.390854541,0.352898421,0.351235875,-0.131311186,-0.963677652,0.223875335,0.099577922,-0.058795283,-0.075388776,-0.189269199,0.560969413,0.279498653,-0.12387951,-0.224827787,-0.49176077,0.259037983,0.043752955,0.017425456,-0.008778521,-0.311437873,0.708774411,0.103166188,0.032760977,-0.413773724,-0.430927852,0.336993409,-0.000760392,-0.032683181,-0.034742424,-0.268807411,0.220422175,0.050734009,-0.035174651,-0.055595502,-0.180386031,0.900281034,0.05292816,-0.07681965,-0.282116455,-0.594273089,0.234227179,0.139354894,0.061739452,-0.030836028,-0.404485497,0.145426024,0.056904585,0.023804906,-0.045147792,-0.180987723,0.242826656,0.047146516,0.030067382,-0.017907547,-0.302133007,0.386915908,0.18811056,0.098015843,-0.115331809,-0.557710502,0.084604748,0.04254786,0.022587668,0.022326498,-0.172066773,-7.470184066,1,3,1,2,3,9,1
8504,-0.889259241,0.172296392,0.414956965,-0.045578928,0.697532366,-1.418390553,-1.726728755,0.226832543,-1.330893871,-0.201591366,2.178225149,1.962855007,0.502339592,-0.542595301,0.411043836,0.215836145,-0.067755745,-0.196126264,-0.362997971,0.420263012,0.369742165,0.357143442,0.13451253,-1.28166115,0.12986068,0.077637137,0.039607912,0.023381198,-0.270486927,0.692629113,0.402326517,-0.114032709,-0.478346849,-0.502576072,0.232423053,0.122366969,0.078640247,0.033031995,-0.466462264,0.887337986,0.177800189,0.014712494,-0.449788459,-0.630062211,0.207348111,0.017777684,-0.044300807,-0.065563955,-0.115261033,0.241042904,0.130837101,0.009037311,-0.063033496,-0.31788382,0.943673755,0.276201088,0.131493249,-0.537641753,-0.81372634,0.157411033,0.051588665,0.003310516,-0.051801992,-0.160508223,0.21381607,0.16518994,0.139430883,-0.12134144,-0.397095453,0.160309987,0.008664129,-0.01033829,-0.03738622,-0.121249607,0.389668174,0.099720138,0.052447385,-0.101637818,-0.440197879,0.063540512,0.050719578,0.044708096,0.044122851,-0.203091037,-4.561667735,1,3,1,2,3,9,1
8505,-0.886411702,-0.796519981,1.497289934,2.095558002,0.310184572,1.122033387,-1.260450621,-0.447559271,0.197817507,-1.134550753,-0.851616237,1.248933817,-0.530294429,-0.564414225,0.628348808,0.200012985,-0.11646856,-0.247050488,-0.464842745,0.490082677,0.363924372,0.285538439,-0.040535941,-1.099009547,0.436561688,0.268364727,0.029589428,-0.039085627,-0.695430215,0.479241049,0.117856213,-0.068368636,-0.198560081,-0.330168545,0.258515818,0.122555737,0.03684576,-0.066998537,-0.350918778,1.079701371,0.212864386,0.044569184,-0.644626082,-0.692508859,0.334190713,-0.031194483,-0.084144471,-0.087568896,-0.131282863,0.493419451,0.219338357,-0.038040459,-0.126698574,-0.548018774,0.502038908,0.239907248,0.2076032,-0.358550903,-0.590998453,0.186706563,0.150390279,0.061716169,-0.050831404,-0.347981607,0.17627775,0.047496448,0.01474848,-0.101087758,-0.13743492,0.292863253,0.204552999,0.175006913,-0.103585275,-0.56883789,0.484665331,0.168004573,-0.007700388,-0.154791248,-0.490178268,0.143798931,0.120717993,0.077942941,0.053053353,-0.395513218,-6.486369182,1,3,1,2,3,9,1
8506,-0.081373313,-0.429050808,0.473206435,1.014166082,0.919080461,1.847337436,-0.670494971,0.793169068,0.78802037,-1.359341924,-0.725273801,0.345738516,-0.968590485,-1.946593066,0.493914572,0.130151495,-0.070557943,-0.219331096,-0.334177028,0.330290734,0.260719574,0.214922843,-0.125325816,-0.680607335,0.237049483,0.161642731,0.040045062,-0.022194771,-0.416542505,0.447800493,0.084928624,-0.01086206,-0.19052175,-0.331345308,0.190710295,0.054686755,0.046843233,0.027116029,-0.319356312,0.642110486,0.073967294,0.004811691,-0.311419726,-0.409469746,0.124131243,-0.007778132,-0.023375824,-0.029943627,-0.06303366,0.34584018,0.212097833,-0.039440335,-0.143493905,-0.375003773,0.409485694,0.257911951,0.164212264,-0.373972563,-0.457637346,0.203508029,0.169453161,0.031383132,-0.133395123,-0.270949199,0.174196407,0.012894723,0.001318741,-0.082704923,-0.105704949,0.15329695,0.044062058,0.038986402,-0.032408048,-0.203937361,0.203391181,0.122711369,0.045298043,-0.033532826,-0.337867767,0.064825867,0.044181009,0.015361312,0.009459648,-0.133827837,-6.950572,1,3,1,2,4,5,1
